feature_1,feature_2
-12.010464886316182,44.03206624810064
-11.196588302113877,45.53237992230654
-11.326694937005314,46.01587390387704
-13.789480631646862,44.231159080696166
-11.42504770757886,45.98698603914182
-12.577340506209977,45.24742171595479
-10.629490771581116,44.184073557737875
-11.725342043508697,44.76814166234078
-12.872509920104584,46.71959591897241
-11.30786359178171,46.291695094992576
-10.58776990453226,45.10293640344076
-11.523058658321307,44.60603050610144
-12.05973858653109,44.8762160594401
-12.400494167774676,45.96416617914699
-13.773319140113962,48.21001155451981
-14.055014187513306,43.25014772181002
-10.808821805013652,46.25892468193602
-11.60980838968552,46.01394890488804
-12.564358274534126,43.72554908376287
-12.432281277973164,44.05568807372345
-11.083308515137126,44.85084456873842
-13.78423391045252,44.58935187851213
-11.926590933850317,44.22584381178566
-13.7793187086134,45.43696145822949
-12.17853825860067,44.31101587793493
-13.252545573691238,45.41950554702807
-14.71811462750974,42.96023497942679
-13.623654447142407,44.75125991342385
-12.079626766866747,47.28446496641595
-11.259498680460725,44.83152284604648
-12.574512427117787,43.56763659403491
-12.573757819252338,44.63844268261141
-12.06191027475662,43.83058422566314
-11.766968343901995,47.37053901049549
-12.70912833794904,45.673998224140036
-11.510772127697084,44.46959993316287
-12.20984939254813,45.09031924216431
-12.399473967440507,43.91191596520842
-12.50922285387534,45.8184280778598
-10.369272703571191,46.51033688011943
-9.31621442899642,43.92040929665955
-11.237507160182737,45.34644364959915
-9.261283715437244,43.8589832129589
-13.805570878534917,44.17234167282559
-15.731831701728463,44.28279810847048
-13.6846871075943,45.29702132070593
-12.033354151598015,47.885686899815454
-11.120352357984679,44.20607515749802
-13.89361012228629,45.80930939825138
-14.526337925794717,47.818618789773154
-10.776827934181822,44.367667162834564
-15.11568990890007,47.102239202239744
-12.71779788314268,46.92815510895181
-14.937629603455305,44.17236810656096
-12.538122565686479,45.14190153163874
-13.22108632248262,46.00570553951287
-14.147418759337645,44.85786141345968
-12.365544667695906,45.84308889207975
-11.478565798130418,43.384467503234816
-14.847159371367187,46.98794587383939
-12.047517097294365,43.94870083615679
-10.21926015197997,45.24494259243091
-10.777042339168014,45.172708363106786
-9.454866227940773,47.70444190465643
-12.919434337982365,46.52878706742315
-11.577924190886032,47.124377977290145
-13.993373306133911,46.10050783098928
-10.958351384989372,42.43332141135695
-14.320875884262417,42.01258237435147
-12.95009836693059,46.147744024685565
-10.292452537119711,45.182572811621284
-10.103064796906816,43.001278453669286
-15.101061774296486,44.988109092646695
-11.969889941854792,45.022388518850484
-15.647151265323568,44.93775058172244
-14.502692366021034,46.07593946423668
-11.996090746118481,43.661610961500585
-13.316788491268793,43.4826103581582
-12.640006761173511,46.50414412174348
-14.024577184767068,45.827500414268385
-13.341374542822415,43.88212139259811
-12.70653365519559,43.51856715736256
-13.376462073284527,43.27461380210835
-9.598900415889169,45.124325968949215
-13.595576377252632,45.39240050709296
-12.714480189799998,44.739976241691785
-11.624738065198615,46.20769220606258
-13.341739836679544,44.2077032800246
-12.95856566099122,41.618548893888246
-14.818774708561582,47.12174204215841
-10.07853654501183,44.697876581657056
-11.681152670680104,45.53830587280692
-7.9276669025808975,46.75079300814349
-12.737864502484904,43.638119980090984
-14.955657595650113,45.37662609479246
-13.680514233190209,42.93805007659511
-13.515847441627542,43.44910863557003
-10.015275662654906,46.393890276415796
-12.55794707723868,47.29134684932666
-12.429935653792326,43.779504338999224
-10.261301999359269,45.87979570651861
-14.101857346753437,44.78592262386621
-13.85941549534089,42.99723104454512
-11.156721793966291,47.93555560169682
-14.643839475992465,45.91588449602748
-13.521951968946494,44.34074256534458
-13.434579001622057,43.7754444864719
-12.473205673346513,43.82500546637507
-12.140302876593996,44.99607347681792
-12.904410185563368,43.71008514792923
-13.411145111116253,46.20451747973026
-11.794612333827182,43.605097773793794
-12.396989657119915,46.19851132604931
-15.050096036945812,45.886470929561526
-13.539923753682524,45.92732864388136
-13.69087685007753,42.36410748999484
-14.987301772088497,45.14355806098369
-12.156404362681531,43.71495570333501
-11.588099427097692,42.579150547588185
-12.645107813234729,43.25490634134794
-13.523742276966992,45.142528647966245
-13.836608163189682,44.49459732464688
-11.036548901442092,44.2060928367069
-11.292449947166041,43.376870359005196
-11.75128184839083,47.23378357197847
-16.25345486545469,43.8760877577859
-11.680379924492943,44.766862561927134
-11.98926930520679,44.16545286091789
-12.416103434054405,44.8379147879035
-10.794315022774043,45.45306190594344
-12.03958412215095,44.45361519180792
-13.277397451372494,44.42259335926219
-11.954309901696309,44.43995391976123
-12.111325829919135,48.18453183895978
-11.239301060116215,44.58239534273986
-10.744167232017837,44.459317581459295
-15.603174918030534,43.55930117461551
-15.352175996802536,44.54416041492966
-12.518360546479427,47.586086609404546
-12.05559705461751,44.74277984777832
-11.30187974348852,41.75472767747979
-12.192566278100905,46.22772843182207
-14.763867483933517,46.78706170580202
-12.038243504022132,44.44849877014042
-11.596815316104326,48.477469927698216
-12.273188732676012,45.44376152044212
-13.23502946457412,43.796664086794436
-11.300484390447386,43.78730490212832
-12.438638759434665,44.35494447084395
-11.827518376644166,45.57192379892204
-10.989678198876906,44.306406042709504
-12.95080051820381,43.60328506731816
-13.212428005377921,45.6373813805589
-11.410505190295726,43.68818265472518
-11.241579235105263,47.104887429199046
-11.925835760428201,47.88662435982872
-13.706671913919113,43.2044485860245
-15.214068488620171,47.315497108225394
-11.564439630732666,44.98805363462594
-12.126035175784024,43.383197070044055
-8.877360145838514,45.26526241395446
-12.381895923356414,46.16008057683966
-11.824474267658683,45.40725667741032
-13.731699798431722,45.778633176695614
-9.722951370551204,47.08956071022409
-10.15620817530466,44.30460712634484
-14.030395345651625,44.88275026084215
-12.462400746830712,46.71271791869805
-15.084685059835984,47.36575612018254
-12.782999963132237,44.431109036070495
-14.064144678154005,42.58914563319297
-11.311232239320882,45.181407591774224
-14.480929464875334,43.128812482896194
-13.049665164198945,47.574962928925714
-12.93537514230916,42.816716211314464
-12.91460271139267,44.66234528637012
-16.59131807967611,44.989988341214904
-12.892389910576771,46.11574018821175
-9.772553972845735,46.76127818531326
-12.949321151096,43.41164177787912
-8.685948410388963,45.16025829201335
-12.525094177394335,45.03524301032662
-12.24886097411197,44.85489002310571
-13.406481125584108,44.251142229131034
-12.595118020587751,44.25629348429097
-13.6152567892795,45.23107598252947
-12.928453941395036,47.32742012386566
-16.522442827853272,46.70869091887531
-10.67686032651731,41.9613452923794
-13.060019506384277,44.51426934199794
-14.657255657340485,43.90470560960531
-14.211851883462497,47.699836306127054
-11.142470525542562,46.97876328348286
-11.4634800191989,43.37785298416578
-13.332768514683414,45.8054924828335
-14.379179828601671,46.1409282862502
-12.906476212500957,44.50919942966723
-11.479548162958515,45.73782560822068
-13.087437363992374,46.810425346037995
-14.1675831066636,45.995334051408015
-11.656336228311178,44.607110982020636
-12.056788581900577,43.19476027641367
-11.159947586453402,44.794077436327136
-13.330072646042312,46.644944479746954
-13.602503651077892,42.95873869644628
-14.88093187554961,45.98044556801008
-14.466632144008178,47.70362191396817
-15.668882227089338,47.61611519342668
-12.229461914459826,44.926360973186036
-13.363366745477178,45.67013481251973
-12.602440168901026,46.72638346401641
-12.374646642270694,45.296883283184435
-13.091406433584538,44.98601220541002
-12.084285461925665,42.50617805200668
-14.568266248422322,46.186326782025695
-12.289689958071842,44.795455636462606
-12.518337215665664,45.59280319903413
-13.355627635727796,43.903973552888154
-12.252220232617232,43.603871474569075
-11.933608981692046,42.51755523463486
-11.002254659275287,45.78032686461118
-12.16194351379294,46.54546711690989
-10.047776448569888,46.59298573851882
-15.307299462261222,43.15206519088807
-13.483215981807271,45.11056721630787
-11.76949958456007,43.98281492126142
-12.265837968548135,43.93835624246164
-13.463264819751675,42.96143899571929
-13.93083798443011,43.043903732567124
-14.009797994729752,46.65189333590338
-13.970086448511669,49.02000373824771
-11.80601126394242,45.34868482653393
-13.833524785535573,46.12189546010511
-13.409444854620414,45.254445362959665
-8.705861307860562,44.927340791404646
-10.82207812583524,44.01666600330279
-12.598470851009196,47.72763159444489
-13.486438701945405,47.79010347798702
-11.48436021208054,44.22773047715022
-11.597376506680472,46.53026231543171
-11.613273171937958,42.71609356115594
-13.636693879001056,44.700152687664364
-12.657638258913822,46.00243878731764
-12.279436613863872,43.06841410292647
-11.975691338754809,45.98730925891736
-11.706302443367194,46.692601729323556
-11.295104883440398,45.76020075983428
-12.651236682451724,42.57998924071764
-11.901560786564875,45.38296217173629
-12.138619859470694,43.156307777261155
-14.167572925876147,46.65115992099098
-12.605320846048736,46.093681687050555
-12.503510551068063,45.11606485023524
-11.138562406299757,44.29736354866556
-12.40180694985228,44.378017707934056
-13.197732456412227,44.60767245578866
-12.212787457813185,44.35330770849641
-10.662353926903473,43.72951968766237
-12.826295581505793,44.41183405358036
-10.375521288733154,45.366262805758986
-10.9982213060608,42.843090081436166
-12.145412716459866,46.40587683442678
-12.422562131350617,46.66965120358965
-13.321920790414312,47.18545180126999
-9.097640929834878,44.52717280033213
-13.21424189736491,47.25150735666817
-10.176629896667684,44.28714060026172
-13.176268340907539,44.648753727700864
-14.562663881815169,43.693452721265324
-14.052199265391856,43.91973429333543
-12.598015446343926,45.4227527397964
-10.220237376042638,43.57389957988344
-11.069504517548879,44.75044737465336
-12.620183679742404,46.08365987924153
-14.230071147607202,45.6450452602677
-12.296309802944169,45.810107537003844
-12.112235149402027,48.75438085085796
-13.502598091640728,44.2749352084889
-13.4806989049009,44.23821496225124
-13.50206880622353,46.85495543765295
-10.415231743278971,44.21531120036741
-13.794521474920096,45.77855397557123
-13.37432268168521,46.02082836762489
-12.241603583986803,42.79781446849577
-10.224730313268662,47.765247150634906
-13.465171150990333,44.48987830108764
-12.117190029176395,45.57311582597216
-11.558171706254509,48.08673744914115
-12.811408956504827,43.87398477418394
-14.614966957285544,43.97503558107874
-12.59567857457445,47.7632674362683
-13.32240506381801,45.40711256844997
-12.570622459372881,46.85402055116375
-8.75558947645332,44.27512748161114
-13.280147279041087,46.63767195659523
-11.523150880824286,47.84149162959567
-11.670095837274808,44.53249250481103
-11.660005869225289,46.73448601186598
-11.315264843467707,45.832341687652566
-10.945976080880023,46.82537402666013
-10.472749628707463,46.044495472376084
-12.796665235739034,45.29150117064161
-10.736224665501219,43.84602713451077
-11.992978151954402,44.48142242250058
-12.502870880861527,46.98910843490257
-12.259339513233899,45.14108546322584
-14.585772326733633,46.19081099003245
-11.57776184355214,48.316312725949814
-13.007655467693255,45.40015613248753
-12.171912589697621,47.437610560636834
-12.688931413844182,45.48996292964713
-11.634143350688944,45.35134432572616
-13.215638537089546,45.362565630339084
-10.935540490474096,43.53165769187503
-12.34653360404344,44.02124941858286
-10.75341817187649,42.78665028381596
-13.384370886171137,45.637248453588406
-10.197702071412243,44.97280524938214
-13.378787405303552,47.89316624515251
-14.718008965888119,41.7732217060615
-11.885966440183754,44.31834930446271
-14.077837340959823,46.13396531194065
-12.180287044606956,44.225312694886526
-14.466444713270095,46.38011663341184
-11.570686348325761,44.922666845322546
-9.776032621192254,43.466303491502394
-14.834275871650862,44.03356853616975
-12.614367139797,45.43643981497566
-12.907842202048249,45.59951373576307
-14.42329725154942,47.237077547101514
-12.669214882852607,46.747374388373814
-12.031900095697198,45.756560469722295
-11.691337194915448,45.74299348101759
-11.581903975462438,47.06515943619027
-12.251206360711548,46.13493627737439
-12.680591656694594,47.23160646416583
-13.560576568352658,47.772841290357846
-12.60622504123027,42.92526798781455
-12.35383149289757,44.0498531547793
-11.285022791780667,44.092494672038036
-13.215263265085923,42.237119544573325
-13.224447594137368,41.435611651048184
-14.921842350492339,46.21205262520807
-11.367287877287506,45.70961698366907
-13.996452329957574,44.99986360677865
-12.551391923899606,43.33388360720281
-10.290890662613027,46.38747407685513
-12.87743437600825,45.11175939948342
-12.233413903342425,42.00882833835519
-12.91675418904465,44.048454268994924
-14.048418130106127,44.649780201662686
-9.84945832498947,46.032694932892134
-13.402756599937948,45.93030481302586
-10.446954960384751,46.45838116536078
-12.456542560383493,44.101025474433264
-11.498653144843368,45.66165871912425
-11.203198285222156,46.024188343514574
-10.97165904228475,44.26857782365077
-10.569897016812265,45.36783004803022
-9.433096806325855,44.03764891385727
-9.94204241051588,45.36829681618559
-13.523115120685427,44.34560188991014
-13.026509077555234,45.7076795605945
-11.761734883210504,44.210880635083754
-12.582520003655228,48.284836178909416
-9.954673360112686,45.72591614550267
-12.488982898011454,45.251477631069015
-11.625711156168128,43.53724179319401
-12.932052921398771,42.568554530175234
-11.947153431355835,46.04222455054573
-13.270767808712815,47.43241078592667
-14.384636609767266,42.87486832067689
-12.209310387423795,46.642078094909856
-10.02009657807695,44.38310424668821
-10.92796686511681,45.01366793674056
-12.804929065174983,46.39692054722163
-11.567503797643624,42.706842405515246
-10.33117759067491,47.1415676722128
-13.484332167528049,45.66513594114774
-11.804942835839645,45.46244128972748
-13.371445846031884,44.06399558908454
-12.584319221750922,46.83052416988067
-11.730587883372106,44.51550914286246
-11.388440049291237,40.79861671004651
-10.822839564705598,42.46185997282447
-13.089649527368453,43.39192579905241
-14.488010328845112,46.8126708220594
-13.24753991723159,45.5911864635877
-12.616368983582529,45.7869918818263
-12.43075527867337,43.146942304708766
-11.051587886093044,44.33079576624965
-14.88086096325338,44.429257899542755
-10.294848429312287,46.346763254161864
-13.068966316875542,44.54754408451398
-13.028440692089827,48.18655261633288
-11.973084936916424,45.71649311177823
-11.00056293421599,45.429614379531394
-12.934551333994808,44.77690586736416
-12.65339000438485,45.01559728622686
-11.454543799808285,45.14934946970257
-11.447027999440385,44.95035577082875
-12.428035329789617,42.07412961419346
-11.17149660321003,45.59116335483861
-11.048972950474276,40.727047573701086
-9.413426058092663,44.86204619875886
-10.883713890157479,43.511571750303325
-11.626827257669898,43.491307296231135
-13.481641556307462,47.9424776717918
-12.832011716408774,45.397579950761205
-11.240886519230623,45.81495347295053
-12.320359757548388,45.61887214469096
-8.94086473740634,44.985002445441246
-12.244339545191302,46.64741223500304
-10.887699215826778,46.85197609933219
-11.587892782219976,43.356923271895894
-10.09584081681211,43.35191255146359
-12.092034917405204,43.94001686596258
-12.642195635153243,45.56457425644684
-12.063952292088343,45.704311772344546
-10.125421211675782,45.75173209326259
-12.912223068199726,46.51756139342416
-10.761782381876792,43.230018918286135
-11.649888010488967,46.12318975445797
-12.992333370303742,47.13499086095905
-12.771071495812544,45.259795321198936
-12.805595851689558,45.094799212363824
-14.190400745606556,42.91135431710018
-10.154230520426296,43.80098861851413
-14.033076639448215,41.84134547058605
-13.504430736798007,43.08679595088037
-10.0829653750592,46.58615627500557
-13.57821363303034,48.45008434900809
-11.073339884776363,44.58418356572869
-16.295096687574112,48.507844499877734
-14.630346815409148,42.603332520556286
-11.012132467249293,48.73105925050053
-10.469578887497976,45.91729432107016
-11.653856602765824,46.351553979162084
-11.407595230583606,45.493217776945684
-12.38968645933594,44.97754094914234
-13.676934998563768,44.65041802569146
-15.085423336556833,44.9239212007995
-14.028874775990129,43.41604666516797
-12.276146888533535,47.159434070508524
-11.168513206260284,42.715679735556854
-14.03043032011926,46.48258742297394
-14.019719205571217,44.73448091599609
-11.720909966726925,43.61891395869617
-12.387924856044814,43.07039239861432
-13.448039581190574,45.551103542205425
-14.935478715561258,45.73214274793222
-12.575444813653775,45.90016557261735
-12.210116914166761,47.11764128595239
-12.358151361291892,44.42732232930374
-12.362541860715329,45.886377684546204
-12.472698009775197,45.132318177797444
-13.598975646973887,44.0770792646652
-14.649896022963294,47.69579575577203
-14.411782968350682,44.03207284429776
-13.62359901361755,46.41381720640828
-12.988412632701795,46.943043750002225
-13.556224051629556,45.48992188432732
-13.79900869515339,48.289154332651705
-14.327385743808023,45.536161706332166
-11.595322793865606,45.69212928716887
-12.823919603580316,44.876699591391485
-12.48027090729509,44.85092763854889
-11.100169440071388,48.38721514337865
-13.382225792775504,43.016726171623006
-12.678411187790635,48.9409946474731
-13.75149996721835,47.53010584915772
-10.029436894149093,44.24104827842963
-11.69251349648584,47.51402557568443
-13.114679726744985,44.76606010083808
-13.41850948618672,43.54929554495232
-13.519904432862765,43.23552024084824
-12.494862912874915,43.91647079440366
-12.195309247577631,42.73758717168618
-12.049667766942068,46.32172408340501
-15.536591579120937,45.63251549576298
-10.704484626553816,43.25696911295481
-10.0371295350072,45.69995915504069
-13.603505898901368,44.987777024505064
-11.70849774648117,45.18543872811024
-11.7378541265942,43.69042025137257
-12.291946879209636,42.95085889563415
-12.712827207286804,43.71556917879444
-13.649283029148403,46.92557040380728
-10.90902293437235,45.985137822352385
-14.184457262272621,44.59681796644942
-10.726341565294979,45.28400601145148
-9.066993805291212,45.66140740008318
-12.257914440528706,44.60775594468787
-12.34567675809033,44.84272588642081
-11.483825100230868,46.5064841161835
-13.724972306025677,43.074581210654955
-15.3002961749187,45.83341763136044
-14.201038024524564,41.8420947515629
-11.963120208467307,48.81092991714081
-12.555094482573594,46.329166802669086
-12.423244077442407,44.92309616120491
-11.167373390782101,44.63601882470864
-12.144899644155899,45.55397735028564
-13.548123795728326,46.55949416529641
-12.808427750306867,43.93781290175235
-11.741223349908148,43.723728668305064
-12.503716379210061,45.057752146025315
-10.917144766516387,45.78347799031155
-12.58352855338147,46.29808008979205
-10.460676791737784,45.90814610051942
-12.530459185498684,43.10367629246638
-14.143658609876812,44.61359358445962
-13.460256418502679,44.79097368651345
-12.461013227918093,45.86596977252672
-12.65173628235239,45.801183106730925
-12.449276493048574,42.10823079146081
-13.954991205991885,44.8552993074092
-14.360530229525414,45.971323735985926
-10.249861866748208,46.8995734185376
-12.866152421659066,47.30751984626655
-12.322986929460587,44.565801684314565
-13.466092110575163,44.61772611125943
-13.128253343075597,45.327054974554855
-12.305127143688956,45.075999671221744
-11.89058086064423,46.85740005317113
-11.121656912101768,42.844083688316765
-16.376869817616686,46.472910507850536
-14.596306162886885,44.7342825381526
-14.301157654352792,42.368459984621595
-11.733794022956571,46.21016338144559
-13.410753716353833,41.18486720277426
-13.365354787642477,45.659136649095444
-14.764355468424947,45.346470520660354
-12.568952889023247,45.940367890393254
-12.366617562642524,43.61182722966929
-10.751130862767017,44.83363628145117
-12.586944924528652,43.67152870238183
-13.21091149205102,43.74422656995127
-12.805407205148889,47.63899336120514
-14.603839829660789,42.65108854417651
-10.33923262402334,44.75744512526382
-13.549597223253627,46.63128767208573
-13.45441142486905,47.81044521131203
-11.52909930825485,44.33956352877307
-9.310025795365497,44.162858256486615
-11.432845057249793,45.52036951160136
-10.593376181165556,47.413697436081904
-12.497981891665104,43.94130383547235
-11.856029900855079,44.05485758636346
-9.525907243973819,45.276233637615725
-13.093970442231917,45.34845109978898
-14.566677549558298,43.614009583225645
-10.745367253347116,44.086089222534525
-14.116354589286663,45.87640976978255
-10.767431883269259,46.14986060698922
-11.051916586555029,43.93623800813743
-14.678704115376519,47.32343111892485
-13.030007873526957,44.69518111630905
-10.553696902490167,45.90577565509261
-11.862156457141342,48.31893415834325
-13.511265460833968,46.46319083311348
-12.460468427918126,45.47431905928651
-10.253285475644956,45.833184275426056
-11.738543996689303,46.680191646956324
-13.093417209578082,43.81261613998311
-14.113201906295304,42.12189575692762
-9.46167742035327,43.416618092409095
-12.877868550642411,44.65621069115824
-12.084878068550102,46.29503645980057
-11.255277882724135,44.19681448313821
-12.79667068594337,45.49530056672407
-12.919024804539074,47.48244900502161
-11.809525687806376,46.17374732006635
-11.551666212262635,46.83164142721961
-12.274455777208193,43.12618271905785
-11.94645618763479,44.09439530030388
-13.338913137888389,45.95097666912426
-10.688563508113301,45.10333800609571
-12.082738596365308,47.62475305794448
-12.184858346030902,48.97395531226221
-11.697723646816437,42.43028650225789
-11.415975683606955,45.643168218315786
-10.611358984139635,46.08120266789656
-12.753672091239414,43.23498328655757
-12.859523001192791,43.795649959677675
-13.416773289970838,45.95429824762254
-10.041131358736644,45.663437935726094
-14.33981270831653,45.738334643321835
-10.751040885295277,44.15675628451255
-12.74701386527313,45.09346293308542
-13.723335584887113,46.04385129175741
-12.727410338175426,45.70072930685216
-13.877226381966903,44.41524319050651
-11.462416078522097,44.51218091285397
-9.955542338413647,44.47197636256972
-12.208961026635924,46.47031688880126
-14.673536714663301,42.43021742302046
-14.834472587118896,46.965306796132396
-13.373775334102424,48.908729569494
-13.392359513249836,45.348257595787175
-10.23282318641194,48.080569973230304
-9.453732750309157,46.883979986881336
-11.00989432654656,45.960221064793394
-11.378446501013798,44.24465206649882
-13.773286440397214,45.066368954875195
-12.801265049051146,44.39158856700071
-11.501406944078681,46.50438845384739
-12.413377785825983,47.28772576257452
-14.258521786464012,44.78094145207204
-13.621221596167961,42.27162571538203
-12.670009144027803,44.888809378416695
-10.275813500400556,46.017648167823786
-14.08226835175756,47.852569490492904
-10.714437571975724,45.944577196194544
-12.885714263538501,43.632271785906404
-13.104298279370333,46.7045535705479
-9.71910865636184,47.38629593339991
-13.279262247943166,43.3920044910581
-12.334658744896947,42.418771592647346
-12.061236543986581,44.85002676154362
-13.245042868066117,42.67937604009143
-11.77558795540918,44.27237938149875
-14.300863368829186,40.76303732106915
-12.587260472839708,47.729808035996236
-10.054099293441949,44.38578625611221
-13.449306205806424,45.774592025104155
-14.04356627404619,45.524118490720824
-11.396867697686718,46.91183047681808
-12.696219229983683,44.765920015726174
-13.862961995398596,43.831110109931835
-12.885706453116043,45.62247890121589
-11.175611175913879,43.86666221497111
-10.30695526182447,44.664745239427766
-12.578039056786407,43.950613122269885
-16.182348505673165,46.3974987355332
-11.440722269625104,44.6494393053143
-12.445502039426446,45.845339467547774
-14.889806900593568,44.27785162497218
-11.354591095831013,43.18999650623775
-12.10565121701381,43.03655793405652
-11.846343141613463,45.0179684175454
-14.968685839122017,46.81853967267738
-13.647875480460828,43.85605198547005
-12.245134319417339,46.794386665134695
-14.06972084373135,45.16395041576358
-11.902763364767894,46.11108905188634
-12.281325782347915,44.52088888236664
-13.787373446236833,45.200646465561185
-14.154196633242163,40.68940491574971
-11.891148409027252,46.42733290262092
-16.09038676857651,43.556834583926715
-11.617256723755958,48.157673845559174
-12.514797553750642,43.97942622914792
-12.820332776921013,47.1337452697139
-13.514934383950557,43.87264263101624
-13.270103398536802,43.641437728603556
-12.36198264127156,47.50844832869596
-12.06136920558971,44.69290038780219
-12.98370501863707,42.72664442794664
-11.221323449543014,44.95467484547242
-12.816707985649693,49.861091992758915
-12.097858752715224,43.94374406584885
-13.185524509572069,46.794099204786754
-12.376082499457107,42.91401367351557
-11.167144713400948,44.06921451268313
-9.736041450937435,46.691502739563596
-13.21697095875188,46.99295518359429
-12.444204849472648,46.35059115367495
-11.818888889322041,43.80189565850531
-13.511312863739947,46.61637186736336
-13.048151113423565,44.465957946128626
-13.978671984287782,45.70682923938181
-9.452200736399035,43.470131269610214
-12.509658930254616,47.18976147411477
-12.665450202132327,45.749988335366226
-14.139578407484073,45.7138912868031
-12.826704512770577,46.550025634511414
-10.764909037916627,48.95577610401954
-11.676538355443391,45.56012511586487
